keeping	0.0,3.0,0.0,0.0002226179875333927
kept	0.0,2.0,0.0,0.00014841199168892847
kevin	47.0,0.0,0.004054870157881115,0.0
khanna	1.0,0.0,8.62738331464067e-05,0.0
kick	1.0,0.0,8.62738331464067e-05,0.0
kickoff	2.0,0.0,0.0001725476662928134,0.0
killer	0.0,1.0,0.0,7.420599584446424e-05
kimberley	0.0,3.0,0.0,0.0002226179875333927
kistler	1.0,0.0,8.62738331464067e-05,0.0
kitchen	3.0,0.0,0.0002588214994392201,0.0
knights	1.0,0.0,8.62738331464067e-05,0.0
knowlton	1.0,0.0,8.62738331464067e-05,0.0
knows	0.0,2.0,0.0,0.00014841199168892847
knudsen	1.0,0.0,8.62738331464067e-05,0.0
kollaros	1.0,0.0,8.62738331464067e-05,0.0
krgp	2.0,0.0,0.0001725476662928134,0.0
kristin	2.0,0.0,0.0001725476662928134,0.0
laborious	0.0,1.0,0.0,7.420599584446424e-05
lacrecia	1.0,0.0,8.62738331464067e-05,0.0
lagars	0.0,1.0,0.0,7.420599584446424e-05
lagrasta	1.0,0.0,8.62738331464067e-05,0.0
lamb	1.0,0.0,8.62738331464067e-05,0.0
lamproite	0.0,2.0,0.0,0.00014841199168892847
lamps	0.0,1.0,0.0,7.420599584446424e-05
land	0.0,1.0,0.0,7.420599584446424e-05
lanterns	0.0,1.0,0.0,7.420599584446424e-05
large	0.0,7.0,0.0,0.0005194419709112497
larger	2.0,0.0,0.0001725476662928134,0.0
largest	0.0,2.0,0.0,0.00014841199168892847
last	9.0,5.0,0.0007764644983176603,0.00037102997922232116
laughed	0.0,1.0,0.0,7.420599584446424e-05
lauri	4.0,0.0,0.0003450953325856268,0.0
layout	0.0,3.0,0.0,0.0002226179875333927
lcd	0.0,1.0,0.0,7.420599584446424e-05
lead	4.0,5.0,0.0003450953325856268,0.00037102997922232116
leaders	1.0,0.0,8.62738331464067e-05,0.0
leadership	12.0,0.0,0.0010352859977568803,0.0
leap	0.0,1.0,0.0,7.420599584446424e-05
leaving	0.0,1.0,0.0,7.420599584446424e-05
lee	1.0,0.0,8.62738331464067e-05,0.0
leederville	0.0,1.0,0.0,7.420599584446424e-05
left	4.0,0.0,0.0003450953325856268,0.0
legal	1.0,0.0,8.62738331464067e-05,0.0
legs	0.0,1.0,0.0,7.420599584446424e-05
lengthen	0.0,1.0,0.0,7.420599584446424e-05
less	6.0,6.0,0.0005176429988784402,0.0004452359750667854
let	16.0,12.0,0.0013803813303425072,0.0008904719501335708
liar	0.0,2.0,0.0,0.00014841199168892847
like	14.0,34.0,0.0012078336640496937,0.0025230038587117838
lilly	1.0,0.0,8.62738331464067e-05,0.0
linda	5.0,0.0,0.0004313691657320335,0.0
lindiwe	0.0,2.0,0.0,0.00014841199168892847
line	5.0,12.0,0.0004313691657320335,0.0008904719501335708
lingerie	0.0,1.0,0.0,7.420599584446424e-05
link	1.0,5.0,8.62738331464067e-05,0.00037102997922232116
linktocash	0.0,1.0,0.0,7.420599584446424e-05
liquids	1.0,0.0,8.62738331464067e-05,0.0
listen	1.0,0.0,8.62738331464067e-05,0.0
listened	1.0,0.0,8.62738331464067e-05,0.0
lists	0.0,2.0,0.0,0.00014841199168892847
living	0.0,3.0,0.0,0.0002226179875333927
local	5.0,1.0,0.0004313691657320335,7.420599584446424e-05
loczk	0.0,1.0,0.0,7.420599584446424e-05
losing	0.0,2.0,0.0,0.00014841199168892847
lower	0.0,1.0,0.0,7.420599584446424e-05
lowest	0.0,1.0,0.0,7.420599584446424e-05
lsc	0.0,1.0,0.0,7.420599584446424e-05
lunch	2.0,0.0,0.0001725476662928134,0.0
lycopodium	0.0,1.0,0.0,7.420599584446424e-05
m	10.0,14.0,0.000862738331464067,0.0010388839418224993
mackey	1.0,0.0,8.62738331464067e-05,0.0
macquarie	0.0,2.0,0.0,0.00014841199168892847
macromedia	0.0,6.0,0.0,0.0004452359750667854
mailto	0.0,5.0,0.0,0.00037102997922232116
main	0.0,1.0,0.0,7.420599584446424e-05
makecashonline	0.0,1.0,0.0,7.420599584446424e-05
makes	0.0,4.0,0.0,0.00029682398337785694
making	3.0,11.0,0.0002588214994392201,0.0008162659542891065
male	0.0,3.0,0.0,0.0002226179875333927
man	1.0,3.0,8.62738331464067e-05,0.0002226179875333927
managment	4.0,0.0,0.0003450953325856268,0.0
manganese	0.0,1.0,0.0,7.420599584446424e-05
manufacturers	0.0,1.0,0.0,7.420599584446424e-05
mark	5.0,1.0,0.0004313691657320335,7.420599584446424e-05
martina	4.0,0.0,0.0003450953325856268,0.0
martinez	1.0,0.0,8.62738331464067e-05,0.0
mass	0.0,2.0,0.0,0.00014841199168892847
massey	1.0,0.0,8.62738331464067e-05,0.0
master	0.0,2.0,0.0,0.00014841199168892847
material	0.0,1.0,0.0,7.420599584446424e-05
maybe	2.0,2.0,0.0001725476662928134,0.00014841199168892847
mc	0.0,1.0,0.0,7.420599584446424e-05
mcclankg	1.0,0.0,8.62738331464067e-05,0.0
mccullough	1.0,0.0,8.62738331464067e-05,0.0
mcf	1.0,0.0,8.62738331464067e-05,0.0
mclafferty	1.0,0.0,8.62738331464067e-05,0.0
mclarney	1.0,0.0,8.62738331464067e-05,0.0
mcsherry	1.0,0.0,8.62738331464067e-05,0.0
means	2.0,3.0,0.0001725476662928134,0.0002226179875333927
measure	0.0,1.0,0.0,7.420599584446424e-05
mechanism	1.0,0.0,8.62738331464067e-05,0.0
medications	0.0,1.0,0.0,7.420599584446424e-05
meet	4.0,2.0,0.0003450953325856268,0.00014841199168892847
meeting	17.0,0.0,0.001466655163488914,0.0
memo	4.0,0.0,0.0003450953325856268,0.0
merchandisethat	0.0,1.0,0.0,7.420599584446424e-05
merchant	2.0,3.0,0.0001725476662928134,0.0002226179875333927
merry	2.0,0.0,0.0001725476662928134,0.0
metaphors	0.0,1.0,0.0,7.420599584446424e-05
meter	13.0,0.0,0.001121559830903287,0.0
meyers	1.0,0.0,8.62738331464067e-05,0.0
michelago	0.0,2.0,0.0,0.00014841199168892847
michele	1.0,0.0,8.62738331464067e-05,0.0
microsoft	0.0,6.0,0.0,0.0004452359750667854
midwestern	1.0,0.0,8.62738331464067e-05,0.0
mighty	0.0,1.0,0.0,7.420599584446424e-05
migraine	0.0,1.0,0.0,7.420599584446424e-05
miguel	1.0,0.0,8.62738331464067e-05,0.0
milestone	0.0,1.0,0.0,7.420599584446424e-05
millions	0.0,2.0,0.0,0.00014841199168892847
mime	0.0,1.0,0.0,7.420599584446424e-05
mind	0.0,13.0,0.0,0.000964677945978035
minerals	0.0,4.0,0.0,0.00029682398337785694
miningnews	0.0,9.0,0.0,0.0006678539626001781
minute	2.0,2.0,0.0001725476662928134,0.00014841199168892847
mircosoft	0.0,1.0,0.0,7.420599584446424e-05
mirror	2.0,0.0,0.0001725476662928134,0.0
mitral	0.0,1.0,0.0,7.420599584446424e-05
mix	1.0,0.0,8.62738331464067e-05,0.0
mmce	1.0,0.0,8.62738331464067e-05,0.0
mo	0.0,1.0,0.0,7.420599584446424e-05
moates	0.0,1.0,0.0,7.420599584446424e-05
moderates	2.0,0.0,0.0001725476662928134,0.0
moderator	0.0,4.0,0.0,0.00029682398337785694
modification	0.0,1.0,0.0,7.420599584446424e-05
module	1.0,0.0,8.62738331464067e-05,0.0
month	4.0,8.0,0.0003450953325856268,0.0005936479667557139
most	4.0,15.0,0.0003450953325856268,0.0011130899376669634
motivating	1.0,0.0,8.62738331464067e-05,0.0
mouse	0.0,5.0,0.0,0.00037102997922232116
move	3.0,3.0,0.0002588214994392201,0.0002226179875333927
mr	0.0,4.0,0.0,0.00029682398337785694
msessa	1.0,0.0,8.62738331464067e-05,0.0
mst	0.0,1.0,0.0,7.420599584446424e-05
multipart	0.0,1.0,0.0,7.420599584446424e-05
muscle	0.0,2.0,0.0,0.00014841199168892847
musically	0.0,1.0,0.0,7.420599584446424e-05
must	5.0,10.0,0.0004313691657320335,0.0007420599584446423
mx	0.0,6.0,0.0,0.0004452359750667854
myinput	0.0,4.0,0.0,0.00029682398337785694
myinputare	0.0,1.0,0.0,7.420599584446424e-05
names	5.0,0.0,0.0004313691657320335,0.0
nation	0.0,1.0,0.0,7.420599584446424e-05
nature	0.0,1.0,0.0,7.420599584446424e-05
nbi	0.0,1.0,0.0,7.420599584446424e-05
neat	0.0,1.0,0.0,7.420599584446424e-05
nebulous	1.0,0.0,8.62738331464067e-05,0.0
necessary	3.0,3.0,0.0002588214994392201,0.0002226179875333927
necessities	0.0,1.0,0.0,7.420599584446424e-05
need	35.0,14.0,0.0030195841601242343,0.0010388839418224993
needed	6.0,1.0,0.0005176429988784402,7.420599584446424e-05
negotiating	1.0,0.0,8.62738331464067e-05,0.0
nero	0.0,1.0,0.0,7.420599584446424e-05
netsbestinfo	0.0,2.0,0.0,0.00014841199168892847
network	0.0,1.0,0.0,7.420599584446424e-05
neuweiler	2.0,0.0,0.0001725476662928134,0.0
never	1.0,4.0,8.62738331464067e-05,0.00029682398337785694
newcomers	2.0,0.0,0.0001725476662928134,0.0
news	1.0,5.0,8.62738331464067e-05,0.00037102997922232116
newsboy	0.0,2.0,0.0,0.00014841199168892847
newsletters	0.0,3.0,0.0,0.0002226179875333927
nextpart	0.0,1.0,0.0,7.420599584446424e-05
nice	2.0,1.0,0.0001725476662928134,7.420599584446424e-05
nickname	0.0,1.0,0.0,7.420599584446424e-05
nicolay	1.0,0.0,8.62738331464067e-05,0.0
night	3.0,1.0,0.0002588214994392201,7.420599584446424e-05
nodded	0.0,1.0,0.0,7.420599584446424e-05
nomination	4.0,0.0,0.0003450953325856268,0.0
nommensen	1.0,0.0,8.62738331464067e-05,0.0
non	1.0,2.0,8.62738331464067e-05,0.00014841199168892847
noon	1.0,0.0,8.62738331464067e-05,0.0
norma	1.0,0.0,8.62738331464067e-05,0.0
normal	0.0,8.0,0.0,0.0005936479667557139
normet	0.0,2.0,0.0,0.00014841199168892847
northern	0.0,3.0,0.0,0.0002226179875333927
not	31.0,56.0,0.0026744888275386076,0.004155535767289997
noted	1.0,0.0,8.62738331464067e-05,0.0
notes	1.0,0.0,8.62738331464067e-05,0.0
noticed	0.0,1.0,0.0,7.420599584446424e-05
novelties	0.0,1.0,0.0,7.420599584446424e-05
november	3.0,0.0,0.0002588214994392201,0.0
now	6.0,19.0,0.0005176429988784402,0.0014099139210448203
nowbetterthis	0.0,1.0,0.0,7.420599584446424e-05
nt	0.0,1.0,0.0,7.420599584446424e-05
number	9.0,2.0,0.0007764644983176603,0.00014841199168892847
obtain	1.0,2.0,8.62738331464067e-05,0.00014841199168892847
obtained	0.0,1.0,0.0,7.420599584446424e-05
occasion	0.0,1.0,0.0,7.420599584446424e-05
occurs	1.0,0.0,8.62738331464067e-05,0.0
ocd	0.0,1.0,0.0,7.420599584446424e-05
odlx	0.0,1.0,0.0,7.420599584446424e-05
official	1.0,0.0,8.62738331464067e-05,0.0
old	1.0,4.0,8.62738331464067e-05,0.00029682398337785694
once	4.0,3.0,0.0003450953325856268,0.0002226179875333927
ondarza	1.0,0.0,8.62738331464067e-05,0.0
one	6.0,45.0,0.0005176429988784402,0.0033392698130008903
ontacted	0.0,1.0,0.0,7.420599584446424e-05
op	0.0,3.0,0.0,0.0002226179875333927
openpage	0.0,1.0,0.0,7.420599584446424e-05
operators	0.0,3.0,0.0,0.0002226179875333927
opposite	0.0,1.0,0.0,7.420599584446424e-05
optimistic	1.0,0.0,8.62738331464067e-05,0.0
optionscontrol	0.0,1.0,0.0,7.420599584446424e-05
orders	0.0,1.0,0.0,7.420599584446424e-05
org	2.0,1.0,0.0001725476662928134,7.420599584446424e-05
orgtrade	0.0,1.0,0.0,7.420599584446424e-05
oriental	0.0,1.0,0.0,7.420599584446424e-05
original	0.0,2.0,0.0,0.00014841199168892847
originality	0.0,1.0,0.0,7.420599584446424e-05
others	3.0,1.0,0.0002588214994392201,7.420599584446424e-05
ourselves	1.0,0.0,8.62738331464067e-05,0.0
outback	0.0,1.0,0.0,7.420599584446424e-05
outlined	1.0,0.0,8.62738331464067e-05,0.0
outlook	2.0,1.0,0.0001725476662928134,7.420599584446424e-05
outpacing	1.0,0.0,8.62738331464067e-05,0.0
outrageous	0.0,1.0,0.0,7.420599584446424e-05
overall	1.0,1.0,8.62738331464067e-05,7.420599584446424e-05
overgaard	1.0,0.0,8.62738331464067e-05,0.0
overnight	0.0,2.0,0.0,0.00014841199168892847
overwhelm	0.0,1.0,0.0,7.420599584446424e-05
owe	0.0,1.0,0.0,7.420599584446424e-05
own	1.0,12.0,8.62738331464067e-05,0.0008904719501335708
owned	2.0,2.0,0.0001725476662928134,0.00014841199168892847
owners	0.0,1.0,0.0,7.420599584446424e-05
ownership	2.0,0.0,0.0001725476662928134,0.0
oxymoron	1.0,0.0,8.62738331464067e-05,0.0
p	7.0,13.0,0.0006039168320248468,0.000964677945978035
pain	0.0,2.0,0.0,0.00014841199168892847
papua	0.0,1.0,0.0,7.420599584446424e-05
part	3.0,1.0,0.0002588214994392201,7.420599584446424e-05
participate	2.0,1.0,0.0001725476662928134,7.420599584446424e-05
participation	1.0,0.0,8.62738331464067e-05,0.0
parties	0.0,3.0,0.0,0.0002226179875333927
pass	0.0,1.0,0.0,7.420599584446424e-05
passport	0.0,1.0,0.0,7.420599584446424e-05
password	4.0,1.0,0.0003450953325856268,7.420599584446424e-05
pathetic	0.0,1.0,0.0,7.420599584446424e-05
pathos	0.0,1.0,0.0,7.420599584446424e-05
payne	2.0,0.0,0.0001725476662928134,0.0
pc	0.0,4.0,0.0,0.00029682398337785694
penance	0.0,1.0,0.0,7.420599584446424e-05
percentage	0.0,2.0,0.0,0.00014841199168892847
perfect	1.0,2.0,8.62738331464067e-05,0.00014841199168892847
perform	0.0,1.0,0.0,7.420599584446424e-05
period	5.0,2.0,0.0004313691657320335,0.00014841199168892847
persist	1.0,0.0,8.62738331464067e-05,0.0
personage	0.0,1.0,0.0,7.420599584446424e-05
personal	4.0,6.0,0.0003450953325856268,0.0004452359750667854
personality	0.0,1.0,0.0,7.420599584446424e-05
personnel	6.0,0.0,0.0005176429988784402,0.0
persons	1.0,0.0,8.62738331464067e-05,0.0
perth	0.0,1.0,0.0,7.420599584446424e-05
pete	1.0,0.0,8.62738331464067e-05,0.0
peter	0.0,3.0,0.0,0.0002226179875333927
petteway	1.0,0.0,8.62738331464067e-05,0.0
phentermine	0.0,2.0,0.0,0.00014841199168892847
philip	1.0,0.0,8.62738331464067e-05,0.0
phillip	1.0,0.0,8.62738331464067e-05,0.0
phone	2.0,12.0,0.0001725476662928134,0.0008904719501335708
php	0.0,3.0,0.0,0.0002226179875333927
pilkington	0.0,1.0,0.0,7.420599584446424e-05
pipe	1.0,0.0,8.62738331464067e-05,0.0
pitifully	0.0,1.0,0.0,7.420599584446424e-05
place	5.0,12.0,0.0004313691657320335,0.0008904719501335708
plain	0.0,4.0,0.0,0.00029682398337785694
plan	7.0,0.0,0.0006039168320248468,0.0
plants	2.0,0.0,0.0001725476662928134,0.0
platitudes	0.0,1.0,0.0,7.420599584446424e-05
pleasant	1.0,0.0,8.62738331464067e-05,0.0
please	41.0,20.0,0.0035372271590026743,0.0014841199168892847
plentiful	0.0,1.0,0.0,7.420599584446424e-05
po	0.0,1.0,0.0,7.420599584446424e-05
political	0.0,2.0,0.0,0.00014841199168892847
politicians	1.0,0.0,8.62738331464067e-05,0.0
poor	0.0,3.0,0.0,0.0002226179875333927
ports	0.0,1.0,0.0,7.420599584446424e-05
positions	1.0,0.0,8.62738331464067e-05,0.0
possesses	0.0,1.0,0.0,7.420599584446424e-05
possibilities	0.0,1.0,0.0,7.420599584446424e-05
possible	8.0,5.0,0.0006901906651712536,0.00037102997922232116
post	0.0,7.0,0.0,0.0005194419709112497
posting	0.0,1.0,0.0,7.420599584446424e-05
potential	1.0,4.0,8.62738331464067e-05,0.00029682398337785694
pound	0.0,2.0,0.0,0.00014841199168892847
practices	2.0,0.0,0.0001725476662928134,0.0
precluded	1.0,0.0,8.62738331464067e-05,0.0
preneur	0.0,1.0,0.0,7.420599584446424e-05
prescriptions	0.0,1.0,0.0,7.420599584446424e-05
presence	2.0,0.0,0.0001725476662928134,0.0
present	2.0,0.0,0.0001725476662928134,0.0
presented	0.0,1.0,0.0,7.420599584446424e-05
pressure	3.0,2.0,0.0002588214994392201,0.00014841199168892847
prevent	0.0,1.0,0.0,7.420599584446424e-05
prices	2.0,5.0,0.0001725476662928134,0.00037102997922232116
pricing	2.0,2.0,0.0001725476662928134,0.00014841199168892847
pride	1.0,0.0,8.62738331464067e-05,0.0
priices	0.0,1.0,0.0,7.420599584446424e-05
prilosec	0.0,1.0,0.0,7.420599584446424e-05
primary	3.0,0.0,0.0002588214994392201,0.0
printable	0.0,2.0,0.0,0.00014841199168892847
printer	23.0,0.0,0.001984298162367354,0.0
prior	7.0,0.0,0.0006039168320248468,0.0
privacy	0.0,5.0,0.0,0.00037102997922232116
private	0.0,5.0,0.0,0.00037102997922232116
pro	0.0,1.0,0.0,7.420599584446424e-05
probably	1.0,4.0,8.62738331464067e-05,0.00029682398337785694
problems	1.0,3.0,8.62738331464067e-05,0.0002226179875333927
procedures	2.0,0.0,0.0001725476662928134,0.0
proceeds	1.0,0.0,8.62738331464067e-05,0.0
procrustes	0.0,1.0,0.0,7.420599584446424e-05
procurement	2.0,0.0,0.0001725476662928134,0.0
produce	0.0,2.0,0.0,0.00014841199168892847
producer	0.0,1.0,0.0,7.420599584446424e-05
product	2.0,28.0,0.0001725476662928134,0.0020777678836449986
profitbanners	0.0,3.0,0.0,0.0002226179875333927
profits	0.0,1.0,0.0,7.420599584446424e-05
program	1.0,2.0,8.62738331464067e-05,0.00014841199168892847
prohibited	1.0,0.0,8.62738331464067e-05,0.0
projects	2.0,0.0,0.0001725476662928134,0.0
prominent	0.0,2.0,0.0,0.00014841199168892847
promoting	0.0,2.0,0.0,0.00014841199168892847
property	0.0,2.0,0.0,0.00014841199168892847
proposal	2.0,4.0,0.0001725476662928134,0.00029682398337785694
prove	0.0,2.0,0.0,0.00014841199168892847
prozac	0.0,1.0,0.0,7.420599584446424e-05
pst	1.0,0.0,8.62738331464067e-05,0.0
pts	1.0,0.0,8.62738331464067e-05,0.0
puc	2.0,0.0,0.0001725476662928134,0.0
pull	4.0,1.0,0.0003450953325856268,7.420599584446424e-05
pulled	1.0,0.0,8.62738331464067e-05,0.0
pulling	1.0,0.0,8.62738331464067e-05,0.0
purchase	4.0,5.0,0.0003450953325856268,0.00037102997922232116
pushed	0.0,1.0,0.0,7.420599584446424e-05
pushes	0.0,1.0,0.0,7.420599584446424e-05
pushing	0.0,1.0,0.0,7.420599584446424e-05
puts	1.0,0.0,8.62738331464067e-05,0.0
quasi	1.0,0.0,8.62738331464067e-05,0.0
queensland	0.0,2.0,0.0,0.00014841199168892847
questions	17.0,15.0,0.001466655163488914,0.0011130899376669634
quick	1.0,0.0,8.62738331464067e-05,0.0
quoted	2.0,2.0,0.0001725476662928134,0.00014841199168892847
quotes	0.0,3.0,0.0,0.0002226179875333927
rac	1.0,0.0,8.62738331464067e-05,0.0
rail	0.0,3.0,0.0,0.0002226179875333927
railing	0.0,1.0,0.0,7.420599584446424e-05
raise	0.0,2.0,0.0,0.00014841199168892847
ramupgradeable	0.0,1.0,0.0,7.420599584446424e-05
ranen	1.0,0.0,8.62738331464067e-05,0.0
rapidly	0.0,1.0,0.0,7.420599584446424e-05
rather	1.0,3.0,8.62738331464067e-05,0.0002226179875333927
rd	1.0,0.0,8.62738331464067e-05,0.0
read	0.0,16.0,0.0,0.0011872959335114278
readers	0.0,3.0,0.0,0.0002226179875333927
readies	0.0,1.0,0.0,7.420599584446424e-05
reading	0.0,1.0,0.0,7.420599584446424e-05
reado	0.0,1.0,0.0,7.420599584446424e-05
realize	0.0,1.0,0.0,7.420599584446424e-05
really	3.0,4.0,0.0002588214994392201,0.00029682398337785694
reasons	0.0,1.0,0.0,7.420599584446424e-05
rebels	0.0,2.0,0.0,0.00014841199168892847
recap	2.0,1.0,0.0001725476662928134,7.420599584446424e-05
receipt	3.0,2.0,0.0002588214994392201,0.00014841199168892847
receive	2.0,8.0,0.0001725476662928134,0.0005936479667557139
reclaimers	0.0,1.0,0.0,7.420599584446424e-05
recognizing	3.0,0.0,0.0002588214994392201,0.0
recruiting	2.0,1.0,0.0001725476662928134,7.420599584446424e-05
redesigns	0.0,1.0,0.0,7.420599584446424e-05
reduction	2.0,1.0,0.0001725476662928134,7.420599584446424e-05
reference	0.0,1.0,0.0,7.420599584446424e-05
referred	1.0,1.0,8.62738331464067e-05,7.420599584446424e-05
refugee	0.0,2.0,0.0,0.00014841199168892847
regretful	0.0,1.0,0.0,7.420599584446424e-05
reliant	3.0,0.0,0.0002588214994392201,0.0
remember	3.0,4.0,0.0002588214994392201,0.00029682398337785694
removed	0.0,2.0,0.0,0.00014841199168892847
removes	0.0,1.0,0.0,7.420599584446424e-05
removing	0.0,1.0,0.0,7.420599584446424e-05
renewable	2.0,0.0,0.0001725476662928134,0.0
rental	0.0,1.0,0.0,7.420599584446424e-05
reply	0.0,2.0,0.0,0.00014841199168892847
replying	1.0,0.0,8.62738331464067e-05,0.0
representatives	1.0,1.0,8.62738331464067e-05,7.420599584446424e-05
reputation	0.0,1.0,0.0,7.420599584446424e-05
required	0.0,1.0,0.0,7.420599584446424e-05
requires	0.0,1.0,0.0,7.420599584446424e-05
reseller	0.0,1.0,0.0,7.420599584446424e-05
resolved	1.0,0.0,8.62738331464067e-05,0.0
respectable	0.0,1.0,0.0,7.420599584446424e-05
respond	1.0,3.0,8.62738331464067e-05,0.0002226179875333927
responses	0.0,4.0,0.0,0.00029682398337785694
restate	0.0,1.0,0.0,7.420599584446424e-05
restore	0.0,1.0,0.0,7.420599584446424e-05
restrictions	1.0,0.0,8.62738331464067e-05,0.0
retentive	0.0,1.0,0.0,7.420599584446424e-05
retired	0.0,2.0,0.0,0.00014841199168892847
retirement	0.0,1.0,0.0,7.420599584446424e-05
review	6.0,4.0,0.0005176429988784402,0.00029682398337785694
reviewed	0.0,4.0,0.0,0.00029682398337785694
reviewing	0.0,1.0,0.0,7.420599584446424e-05
revised	1.0,0.0,8.62738331464067e-05,0.0
revolution	0.0,2.0,0.0,0.00014841199168892847
richard	3.0,0.0,0.0002588214994392201,0.0
richarddaniel	1.0,0.0,8.62738331464067e-05,0.0
rid	0.0,1.0,0.0,7.420599584446424e-05
riding	0.0,1.0,0.0,7.420599584446424e-05
rising	1.0,0.0,8.62738331464067e-05,0.0
rizzi	2.0,0.0,0.0001725476662928134,0.0
rm	0.0,1.0,0.0,7.420599584446424e-05
roared	0.0,1.0,0.0,7.420599584446424e-05
roberts	9.0,0.0,0.0007764644983176603,0.0
roibot	0.0,2.0,0.0,0.00014841199168892847
roman	4.0,0.0,0.0003450953325856268,0.0
room	3.0,0.0,0.0002588214994392201,0.0
roving	0.0,4.0,0.0,0.00029682398337785694
rudl	0.0,1.0,0.0,7.420599584446424e-05
running	2.0,4.0,0.0001725476662928134,0.00029682398337785694
russell	1.0,0.0,8.62738331464067e-05,0.0
rvsq	0.0,1.0,0.0,7.420599584446424e-05
ryanmcgeachie	1.0,0.0,8.62738331464067e-05,0.0
s	50.0,66.0,0.004313691657320335,0.004897595725734639
safe	1.0,2.0,8.62738331464067e-05,0.00014841199168892847
safety	0.0,2.0,0.0,0.00014841199168892847
sale	1.0,7.0,8.62738331464067e-05,0.0005194419709112497
salt	0.0,1.0,0.0,7.420599584446424e-05
sampling	0.0,1.0,0.0,7.420599584446424e-05
san	3.0,0.0,0.0002588214994392201,0.0
sat	1.0,0.0,8.62738331464067e-05,0.0
saturday	1.0,0.0,8.62738331464067e-05,0.0
says	1.0,2.0,8.62738331464067e-05,0.00014841199168892847
sc	0.0,2.0,0.0,0.00014841199168892847
scams	0.0,1.0,0.0,7.420599584446424e-05
schott	1.0,0.0,8.62738331464067e-05,0.0
schumack	3.0,0.0,0.0002588214994392201,0.0
science	0.0,1.0,0.0,7.420599584446424e-05
scientific	0.0,1.0,0.0,7.420599584446424e-05
scope	2.0,0.0,0.0001725476662928134,0.0
screen	0.0,1.0,0.0,7.420599584446424e-05
screening	0.0,1.0,0.0,7.420599584446424e-05
script	0.0,3.0,0.0,0.0002226179875333927
scroll	0.0,3.0,0.0,0.0002226179875333927
season	1.0,0.0,8.62738331464067e-05,0.0
secret	0.0,2.0,0.0,0.00014841199168892847
section	1.0,3.0,8.62738331464067e-05,0.0002226179875333927
seems	4.0,0.0,0.0003450953325856268,0.0
seen	1.0,2.0,8.62738331464067e-05,0.00014841199168892847
seize	2.0,0.0,0.0001725476662928134,0.0
sells	0.0,2.0,0.0,0.00014841199168892847
sempratrading	1.0,0.0,8.62738331464067e-05,0.0
sengupta	1.0,0.0,8.62738331464067e-05,0.0
sent	5.0,6.0,0.0004313691657320335,0.0004452359750667854
sentence	0.0,2.0,0.0,0.00014841199168892847
separate	1.0,4.0,8.62738331464067e-05,0.00029682398337785694
sera	1.0,0.0,8.62738331464067e-05,0.0
serial	0.0,1.0,0.0,7.420599584446424e-05
serious	0.0,1.0,0.0,7.420599584446424e-05
served	0.0,1.0,0.0,7.420599584446424e-05
servers	0.0,2.0,0.0,0.00014841199168892847
services	4.0,6.0,0.0003450953325856268,0.0004452359750667854
session	0.0,1.0,0.0,7.420599584446424e-05
setting	2.0,0.0,0.0001725476662928134,0.0
settled	2.0,0.0,0.0001725476662928134,0.0
settlement	2.0,0.0,0.0001725476662928134,0.0
several	11.0,5.0,0.0009490121646104736,0.00037102997922232116
seward	0.0,1.0,0.0,7.420599584446424e-05
sexual	0.0,2.0,0.0,0.00014841199168892847
sezgen	4.0,0.0,0.0003450953325856268,0.0
shall	1.0,1.0,8.62738331464067e-05,7.420599584446424e-05
shanbhogue	5.0,0.0,0.0004313691657320335,0.0
shandong	0.0,1.0,0.0,7.420599584446424e-05
shared	3.0,0.0,0.0002588214994392201,0.0
shares	0.0,1.0,0.0,7.420599584446424e-05
sharing	2.0,1.0,0.0001725476662928134,7.420599584446424e-05
sharpens	0.0,1.0,0.0,7.420599584446424e-05
shenkman	1.0,0.0,8.62738331464067e-05,0.0
shiip	0.0,2.0,0.0,0.00014841199168892847
shop	0.0,3.0,0.0,0.0002226179875333927
shorter	0.0,1.0,0.0,7.420599584446424e-05
should	8.0,14.0,0.0006901906651712536,0.0010388839418224993
showcases	0.0,5.0,0.0,0.00037102997922232116
shown	0.0,2.0,0.0,0.00014841199168892847
shutdown	0.0,1.0,0.0,7.420599584446424e-05
shy	1.0,0.0,8.62738331464067e-05,0.0
side	0.0,2.0,0.0,0.00014841199168892847
sierra	0.0,4.0,0.0,0.00029682398337785694
sign	1.0,3.0,8.62738331464067e-05,0.0002226179875333927
signed	0.0,3.0,0.0,0.0002226179875333927
signing	0.0,1.0,0.0,7.420599584446424e-05
silver	0.0,1.0,0.0,7.420599584446424e-05
simply	0.0,2.0,0.0,0.00014841199168892847
singing	0.0,1.0,0.0,7.420599584446424e-05
singleton	1.0,0.0,8.62738331464067e-05,0.0
six	1.0,2.0,8.62738331464067e-05,0.00014841199168892847
skills	0.0,2.0,0.0,0.00014841199168892847
slgavjmoqq	0.0,1.0,0.0,7.420599584446424e-05
slightly	1.0,0.0,8.62738331464067e-05,0.0
slots	0.0,1.0,0.0,7.420599584446424e-05
slowly	0.0,1.0,0.0,7.420599584446424e-05
smoking	0.0,5.0,0.0,0.00037102997922232116
snooping	0.0,1.0,0.0,7.420599584446424e-05
so	22.0,28.0,0.0018980243292209473,0.0020777678836449986
sokolov	4.0,0.0,0.0003450953325856268,0.0
solely	0.0,1.0,0.0,7.420599584446424e-05
solmonson	1.0,0.0,8.62738331464067e-05,0.0
